DataSourceKey,DataSourceName,StoredProcedureName,DataSourceType,DatabaseName,ModuleGroup,ModuleName,InputCount,OutputCount,ReadRowLimit,GlobalAllow,SelfServiceable,Description,AddDate,UpdateDate
231475,Part_Substitution_Get (Part),Part_Substitution_Get,Stored Procedure,Part,,,1,18,1000,false,0,,2019-07-22T15:53:54.293Z,2019-08-09T18:44:20.717Z
231476,Part_Substitution_Get_By_Part_Substitution_Part_Key (Part),Part_Substitution_Get_By_Part_Substitution_Part_Key,Stored Procedure,Part,,,2,14,1000,false,0,,2019-07-22T15:55:12.823Z,2019-07-22T15:56:02.51Z
231782,Part_Substitution_Inventory_Component_Part_Nos_Picker (Part),Part_Substitution_Inventory_Component_Part_Nos_Picker,Stored Procedure,Part,,,2,5,1000,false,0,,2019-09-27T18:30:41.977Z,2019-09-27T18:49:13.513Z
231947,Part_Substitution_Inventory_Get (Part),Part_Substitution_Inventory_Get,Stored Procedure,Part,,,5,27,1000,false,0,,2019-10-22T14:32:30.99Z,2019-10-22T15:35:45.277Z
231667,Part_Substitution_Item_Setup_BOM_Update (Part),Part_Substitution_Item_Setup_BOM_Update,Stored Procedure,Part,,,5,0,1000,false,0,,2019-08-27T13:18:42.73Z,2019-09-17T13:33:45.353Z
231666,Part_Substitution_Part_Setup_BOM_Update (Part),Part_Substitution_Part_Setup_BOM_Update,Stored Procedure,Part,,,6,0,1000,false,0,,2019-08-27T13:17:56.19Z,2019-09-17T13:33:34.277Z
231477,Part_Substitution_Update (Part),Part_Substitution_Update,Stored Procedure,Part,,,6,0,1000,false,0,,2019-07-22T15:57:00.037Z,2024-10-01T12:09:34.047Z
231639,Part_Substitution_Upload (Part),Part_Substitution_Upload,Stored Procedure,Part,,,9,0,1000,false,0,,2019-08-21T17:28:36.997Z,2023-04-04T17:29:29.35Z
231641,Part_Substitution_Upload_Validate (Part),Part_Substitution_Upload_Validate,Stored Procedure,Part,,,9,3,1000,false,0,,2019-08-21T17:36:13.13Z,2019-08-21T17:40:49.627Z
231384,Part_Substitutions_Get (Part),Part_Substitutions_Get,Stored Procedure,Part,,,3,14,1000,false,0,,2019-07-03T18:39:25.187Z,2019-09-17T13:29:47.717Z
231385,Part_Substitutions_Part_No_Picker (Part),Part_Substitutions_Part_No_Picker,Stored Procedure,Part,,,1,3,1000,false,0,,2019-07-03T18:41:14.79Z,2019-09-17T13:29:59.073Z
231386,Part_Substitutions_Substitute_Part_No_Picker (Part),Part_Substitutions_Substitute_Part_No_Picker,Stored Procedure,Part,,,1,3,1000,false,0,,2019-07-03T18:41:37.71Z,2019-09-17T13:30:08.55Z
27520,Part_Summary_By_Sub_Type_Report (Part),Part_Summary_By_Sub_Type_Report,Stored Procedure,Part,,,10,15,4000,false,0,,2016-03-29T18:04:09.113Z,2016-06-09T13:29:04.117Z
17350,Part_Supplier_Logistics_Info_Get (Part),Part_Supplier_Logistics_Info_Get,Stored Procedure,Part,,,3,41,1000,false,0,,2015-09-04T17:17:28.943Z,2015-12-28T08:33:41.313Z
17942,Part_Supplier_Regulatory_Certification_Report_Get (Part),Part_Supplier_Regulatory_Certification_Report_Get,Stored Procedure,Part,,,8,18,1000,false,0,,2015-09-04T17:27:13.747Z,
17946,Part_Supplier_Regulatory_Detail_Report_Get (Part),Part_Supplier_Regulatory_Detail_Report_Get,Stored Procedure,Part,,,3,12,1000,false,0,,2015-09-04T17:27:14.267Z,
17947,Part_Supplier_Regulatory_Noncompliance_Report_Get (Part),Part_Supplier_Regulatory_Noncompliance_Report_Get,Stored Procedure,Part,,,5,13,1000,false,0,,2015-09-04T17:27:14.567Z,
17940,Part_Supplier_Regulatory_Report_Get (Part),Part_Supplier_Regulatory_Report_Get,Stored Procedure,Part,,,3,7,1000,false,0,,2015-09-04T17:27:13.087Z,
17943,Part_Supplier_Regulatory_Tracking_Add (Part),Part_Supplier_Regulatory_Tracking_Add,Stored Procedure,Part,,,7,0,1000,false,0,,2015-09-04T17:27:14.13Z,
17944,Part_Supplier_Regulatory_Tracking_Delete (Part),Part_Supplier_Regulatory_Tracking_Delete,Stored Procedure,Part,,,1,0,1000,false,0,,2015-09-04T17:27:14.18Z,
17941,Part_Supplier_Regulatory_Tracking_Get (Part),Part_Supplier_Regulatory_Tracking_Get,Stored Procedure,Part,,,1,14,1000,false,0,,2015-09-04T17:27:13.27Z,
17945,Part_Supplier_Regulatory_Tracking_Update (Part),Part_Supplier_Regulatory_Tracking_Update,Stored Procedure,Part,,,6,0,1000,false,0,,2015-09-04T17:27:14.21Z,
3121,Part_Surveillance_Demand_Detail_Get (Part),Part_Surveillance_Demand_Detail_Get,Stored Procedure,Part,,,5,4,1000,false,0,,2014-06-05T16:40:21.463Z,2015-09-04T17:27:10.523Z
3122,Part_Surveillance_Dynamic_Get (Part),Part_Surveillance_Dynamic_Get,Stored Procedure,Part,,,13,22,15000,false,0,,2014-06-05T16:39:20.593Z,2022-03-02T19:28:15.143Z
18342,Part_Suspect_History_Report_Get (Part),Part_Suspect_History_Report_Get,Stored Procedure,Part,,,4,9,1000,false,0,,2015-09-04T17:31:39.31Z,
232157,Part_Template_Add (Part),Part_Template_Add,Stored Procedure,Part,,,2,1,1000,false,0,,2019-12-05T15:33:23.977Z,2019-12-05T15:35:20.997Z
232156,Part_Template_Delete (Part),Part_Template_Delete,Stored Procedure,Part,,,1,0,1000,false,0,,2019-12-05T15:31:08.267Z,2019-12-05T15:33:01.123Z
232154,Part_Template_Get (Part),Part_Template_Get,Stored Procedure,Part,,,1,8,1000,false,0,,2019-12-05T15:23:29.91Z,2019-12-05T15:29:01.927Z
232060,Part_Template_Parts_Get (Part),Part_Template_Parts_Get,Stored Procedure,Part,,,1,5,1000,false,0,,2019-11-14T15:29:23.063Z,2019-11-14T15:33:45.533Z
232155,Part_Template_Update (Part),Part_Template_Update,Stored Procedure,Part,,,2,0,1000,false,0,,2019-12-05T15:29:36.2Z,2019-12-05T15:30:45.857Z
15594,Part_Tests_By_Container (Part),Part_Tests_By_Container,Stored Procedure,Part,,,8,26,1000,false,0,,2015-09-04T16:41:59.95Z,
15390,Part_Tests_By_Job (Part),Part_Tests_By_Job,Stored Procedure,Part,,,5,17,1000,false,0,,2015-09-04T16:40:50.263Z,
6249,Part_Tool_Assemblies_Get (Part),Part_Tool_Assemblies_Get,Stored Procedure,Part,Tool Tracking,Master Tool List,2,2,1000,true,0,,2014-09-11T12:33:21.187Z,2015-09-04T18:02:53.513Z
22215,Part_Type_Add (Part),Part_Type_Add,Stored Procedure,Part,,,23,0,1000,false,0,,2015-09-04T18:18:25.557Z,
14220,Part_Type_Attributes_XML_Get (Part),Part_Type_Attributes_XML_Get,Stored Procedure,Part,,,2,1,1000,false,0,,2015-06-18T07:45:18.327Z,
27592,Part_Type_By_Keys_Get (Part),Part_Type_By_Keys_Get,Stored Procedure,Part,,,1,3,1000,false,0,,2016-04-14T13:35:40.323Z,2016-04-14T13:36:30.873Z
22216,Part_Type_Delete (Part),Part_Type_Delete,Stored Procedure,Part,,,1,0,1000,false,0,,2015-09-04T18:18:25.64Z,
6672,Part_Type_Get (Part),Part_Type_Get,Stored Procedure,Part,,,1,36,1000,false,0,,2014-09-25T15:03:59.267Z,2018-10-15T13:09:05.38Z
13501,Part_Type_Get_By_Part_Type_Key (Part),Part_Type_Get_By_Part_Type_Key,Stored Procedure,Part,,,1,32,1000,false,0,,2015-04-30T19:56:17.193Z,2016-10-06T10:42:25.8Z
17306,Part_Type_Simple_Get (Part),Part_Type_Simple_Get,Stored Procedure,Part,,,1,3,1000,false,0,,2015-09-04T17:15:48.11Z,
17304,Part_Type_Standard_Attribute_Add (Part),Part_Type_Standard_Attribute_Add,Stored Procedure,Part,,,2,0,1000,false,0,,2015-09-04T17:15:48.04Z,
17305,Part_Type_Standard_Attribute_Delete (Part),Part_Type_Standard_Attribute_Delete,Stored Procedure,Part,,,1,0,1000,false,0,,2015-09-04T17:15:48.08Z,
17302,Part_Type_Standard_Attributes_Grid_Get (Part),Part_Type_Standard_Attributes_Grid_Get,Stored Procedure,Part,,,3,6,1000,false,0,,2015-09-04T17:15:47.85Z,
2478,Part_Type_Sub_Types_Dropdown_Get (Part),Part_Type_Sub_Types_Dropdown_Get,Stored Procedure,Part,Engineering,Part List,0,2,1000,false,0,,2014-05-03T13:14:05.483Z,2015-09-04T18:10:50.867Z
232158,Part_Type_Templates_Get (Part),Part_Type_Templates_Get,Stored Procedure,Part,Engineering,Part List,2,8,1000,false,0,,2019-12-05T15:36:16.14Z,2019-12-05T15:45:09.543Z
22214,Part_Type_Update (Part),Part_Type_Update,Stored Procedure,Part,Engineering,Part List,24,0,1000,false,0,,2015-09-04T18:18:25.48Z,
15654,Part_Types_By_Template_Get (Part),Part_Types_By_Template_Get,Stored Procedure,Part,Engineering,Part List,1,1,1000,false,0,,2015-09-04T16:42:40.85Z,
1072,Part_Types_Get (Part),Part_Types_Get,Stored Procedure,Part,Engineering,Part List,1,26,1000,true,1,,2014-02-28T19:57:59.757Z,2016-04-14T14:42:05.517Z
593,Part_Types_Picker_Get (Part),Part_Types_Picker_Get,Stored Procedure,Part,Engineering,Part List,1,5,1000,true,1,,2014-02-07T17:19:26.35Z,2015-09-04T20:17:46.42Z
16846,Part_Types_Test_Picker_Get (Part),Part_Types_Test_Picker_Get,Stored Procedure,Part,Engineering,Part List,1,2,1000,false,0,,2015-09-04T17:12:09.627Z,
3800,Part_Types_xPCN_Picker_Get (Part),Part_Types_xPCN_Picker_Get,Stored Procedure,Part,Engineering,Part List,0,3,1000,false,0,,2014-06-26T19:45:41.493Z,2020-03-19T12:28:24.02Z
234806,Part_Unit_Available_Units_Picker_Get (Part),Part_Unit_Available_Units_Picker_Get,Stored Procedure,Part,Engineering,Part List,4,6,1000,false,0,,2021-09-21T13:08:28.037Z,2021-09-28T14:42:26.047Z
18766,Part_Unit_Conversion_Add (Part),Part_Unit_Conversion_Add,Stored Procedure,Part,Engineering,Part List,9,1,1000,false,0,,2015-09-04T17:37:11.07Z,2016-01-15T20:40:25.45Z
18767,Part_Unit_Conversion_Delete (Part),Part_Unit_Conversion_Delete,Stored Procedure,Part,Engineering,Part List,1,0,1000,false,0,,2015-09-04T17:37:11.123Z,2016-01-15T20:40:45.967Z
18768,Part_Unit_Conversion_Get (Part),Part_Unit_Conversion_Get,Stored Procedure,Part,Engineering,Part List,1,13,1000,true,1,,2015-09-04T17:37:11.153Z,2016-01-14T17:21:42.42Z
18772,Part_Unit_Conversion_Special_Transit_Exists_Get (Part),Part_Unit_Conversion_Special_Transit_Exists_Get,Stored Procedure,Part,Engineering,Part List,2,1,1000,false,0,,2015-09-04T17:37:12.28Z,
18769,Part_Unit_Conversion_Update (Part),Part_Unit_Conversion_Update,Stored Procedure,Part,Engineering,Part List,9,1,1000,false,0,,2015-09-04T17:37:11.4Z,2016-01-15T20:40:36.137Z
5505,Part_Unit_Get (Part),Part_Unit_Get,Stored Procedure,Part,Engineering,Part List,2,2,1000,true,1,,2014-08-22T12:08:59.647Z,2020-05-11T17:05:03.93Z
19021,Part_Unit_Upload (Part),Part_Unit_Upload,Stored Procedure,Part,Engineering,Part List,10,0,1000,false,0,,2015-09-04T17:39:44.193Z,
19020,Part_Unit_Upload_Field_Validation (Part),Part_Unit_Upload_Field_Validation,Stored Procedure,Part,Engineering,Part List,5,4,1000,false,0,,2015-09-04T17:39:44.05Z,
9639,Part_Units_Conversion_Get (Part),Part_Units_Conversion_Get,Stored Procedure,Part,Engineering,Part List,1,11,1000,true,1,,2015-01-08T14:38:13.957Z,2015-09-04T17:37:11.33Z
21796,Part_UPC_Update (Part),Part_UPC_Update,Stored Procedure,Part,Engineering,Part List,2,0,1000,false,0,,2015-09-04T18:16:48.87Z,
14409,Part_Upload_Update (Part),Part_Upload_Update,Stored Procedure,Part,Engineering,Part List,152,0,1000,true,1,,2015-07-14T20:14:39.953Z,2023-02-24T14:26:33Z
14424,Part_Upload_Update_Validate (Part),Part_Upload_Update_Validate,Stored Procedure,Part,Engineering,Part List,50,2,1000,false,0,,2015-07-15T11:34:55.69Z,2015-09-04T18:02:50.703Z
2388,Part_Values_Get (Part),Part_Values_Get,Stored Procedure,Part,Engineering,Part List,1,3,1000,true,1,,2014-04-25T16:01:35.063Z,2015-09-04T17:43:45.7Z
16423,Part_Work_Step_Add (Part),Part_Work_Step_Add,Stored Procedure,Part,Engineering,Work Instructions,11,3,1000,false,0,,2015-09-04T17:02:51.273Z,2015-09-04T17:03:22.903Z
16450,Part_Work_Step_BOM_Add (Part),Part_Work_Step_BOM_Add,Stored Procedure,Part,Engineering,Work Instructions,6,1,1000,false,0,,2015-09-04T17:02:57.513Z,2015-09-04T17:03:37.483Z
16452,Part_Work_Step_BOM_Delete (Part),Part_Work_Step_BOM_Delete,Stored Procedure,Part,Engineering,Work Instructions,2,1,1000,false,0,,2015-09-04T17:02:57.763Z,2015-09-04T17:03:37.7Z
16449,Part_Work_Step_BOM_Get (Part),Part_Work_Step_BOM_Get,Stored Procedure,Part,Engineering,Work Instructions,1,6,1000,false,0,,2015-09-04T17:02:57.05Z,2015-09-04T17:03:37.403Z
16451,Part_Work_Step_BOM_Update (Part),Part_Work_Step_BOM_Update,Stored Procedure,Part,Engineering,Work Instructions,6,1,1000,false,0,,2015-09-04T17:02:57.67Z,2015-09-04T17:03:37.637Z
16453,Part_Work_Step_BOMs_Get (Part),Part_Work_Step_BOMs_Get,Stored Procedure,Part,Engineering,Work Instructions,1,12,1000,false,0,,2015-09-04T17:02:57.853Z,2015-09-04T17:03:37.763Z
17032,Part_Work_Step_Components_Get (Part),Part_Work_Step_Components_Get,Stored Procedure,Part,Engineering,Work Instructions,8,11,1000,false,0,,2015-09-04T17:14:05.21Z,
16970,Part_Work_Step_Copy (Part),Part_Work_Step_Copy,Stored Procedure,Part,Engineering,Work Instructions,7,0,1000,false,0,,2015-09-04T17:13:10.487Z,
16425,Part_Work_Step_Delete (Part),Part_Work_Step_Delete,Stored Procedure,Part,Engineering,Work Instructions,1,1,1000,false,0,,2015-09-04T17:02:51.697Z,2015-09-04T17:03:23.03Z
16916,Part_Work_Step_Dependent_BOMs_Get (Part),Part_Work_Step_Dependent_BOMs_Get,Stored Procedure,Part,Engineering,Work Instructions,2,10,1000,false,0,,2015-09-04T17:13:03.113Z,
16914,Part_Work_Step_Dependent_Part_Add (Part),Part_Work_Step_Dependent_Part_Add,Stored Procedure,Part,Engineering,Work Instructions,4,0,1000,false,0,,2015-09-04T17:13:03.027Z,
16915,Part_Work_Step_Dependent_Part_Delete (Part),Part_Work_Step_Dependent_Part_Delete,Stored Procedure,Part,Engineering,Work Instructions,2,1,1000,false,0,,2015-09-04T17:13:03.057Z,
16912,Part_Work_Step_Dependent_Part_Get (Part),Part_Work_Step_Dependent_Part_Get,Stored Procedure,Part,Engineering,Work Instructions,1,7,1000,false,0,,2015-09-04T17:13:02.633Z,
19122,Part_Work_Step_Dependent_Part_Type_Picker_Get (Part),Part_Work_Step_Dependent_Part_Type_Picker_Get,Stored Procedure,Part,Engineering,Work Instructions,5,5,1000,false,0,,2015-09-04T17:42:18.337Z,
16913,Part_Work_Step_Dependent_Part_Update (Part),Part_Work_Step_Dependent_Part_Update,Stored Procedure,Part,Engineering,Work Instructions,4,1,1000,false,0,,2015-09-04T17:13:02.98Z,
16911,Part_Work_Step_Dependent_Parts_Get (Part),Part_Work_Step_Dependent_Parts_Get,Stored Procedure,Part,Engineering,Work Instructions,1,5,1000,false,0,,2015-09-04T17:13:02.523Z,
16924,Part_Work_Step_Dependent_Sub_Assy_Get (Part),Part_Work_Step_Dependent_Sub_Assy_Get,Stored Procedure,Part,Engineering,Work Instructions,3,5,1000,false,0,,2015-09-04T17:13:04.687Z,
16417,Part_Work_Step_Get (Part),Part_Work_Step_Get,Stored Procedure,Part,Engineering,Work Instructions,1,27,1000,false,0,,2015-09-04T17:02:49.877Z,2015-09-04T17:03:22.31Z
17141,Part_Work_Step_Operation_Process_Step_Add (Part),Part_Work_Step_Operation_Process_Step_Add,Stored Procedure,Part,Engineering,Work Instructions,4,1,1000,false,0,,2015-09-04T17:15:15.39Z,
17155,Part_Work_Step_Operation_Process_Step_BOM_Add (Part),Part_Work_Step_Operation_Process_Step_BOM_Add,Stored Procedure,Part,Engineering,Work Instructions,3,1,1000,false,0,,2015-09-04T17:15:16.517Z,
17156,Part_Work_Step_Operation_Process_Step_BOM_Delete (Part),Part_Work_Step_Operation_Process_Step_BOM_Delete,Stored Procedure,Part,Engineering,Work Instructions,1,0,1000,false,0,,2015-09-04T17:15:16.58Z,
17157,Part_Work_Step_Operation_Process_Step_BOM_Get (Part),Part_Work_Step_Operation_Process_Step_BOM_Get,Stored Procedure,Part,Engineering,Work Instructions,1,5,1000,false,0,,2015-09-04T17:15:16.61Z,
17158,Part_Work_Step_Operation_Process_Step_BOM_Update (Part),Part_Work_Step_Operation_Process_Step_BOM_Update,Stored Procedure,Part,Engineering,Work Instructions,4,1,1000,false,0,,2015-09-04T17:15:16.737Z,
17181,Part_Work_Step_Operation_Process_Step_BOMs_Get (Part),Part_Work_Step_Operation_Process_Step_BOMs_Get,Stored Procedure,Part,Engineering,Work Instructions,1,6,1000,false,0,,2015-09-04T17:15:18.57Z,
17142,Part_Work_Step_Operation_Process_Step_Delete (Part),Part_Work_Step_Operation_Process_Step_Delete,Stored Procedure,Part,Engineering,Work Instructions,2,0,1000,false,0,,2015-09-04T17:15:15.44Z,
17139,Part_Work_Step_Operation_Process_Step_Get (Part),Part_Work_Step_Operation_Process_Step_Get,Stored Procedure,Part,Engineering,Work Instructions,1,4,1000,false,0,,2015-09-04T17:15:15.203Z,
17132,Part_Work_Step_Operation_Process_Step_Grid_Get (Part),Part_Work_Step_Operation_Process_Step_Grid_Get,Stored Procedure,Part,Engineering,Work Instructions,1,11,1000,false,0,,2015-09-04T17:15:14.203Z,
17161,Part_Work_Step_Operation_Process_Step_Tool_Add (Part),Part_Work_Step_Operation_Process_Step_Tool_Add,Stored Procedure,Part,Engineering,Work Instructions,3,1,1000,false,0,,2015-09-04T17:15:16.94Z,
17160,Part_Work_Step_Operation_Process_Step_Tool_Delete (Part),Part_Work_Step_Operation_Process_Step_Tool_Delete,Stored Procedure,Part,Engineering,Work Instructions,1,0,1000,false,0,,2015-09-04T17:15:16.913Z,
17159,Part_Work_Step_Operation_Process_Step_Tool_Get (Part),Part_Work_Step_Operation_Process_Step_Tool_Get,Stored Procedure,Part,Engineering,Work Instructions,1,5,1000,false,0,,2015-09-04T17:15:16.793Z,
17162,Part_Work_Step_Operation_Process_Step_Tool_Update (Part),Part_Work_Step_Operation_Process_Step_Tool_Update,Stored Procedure,Part,Engineering,Work Instructions,4,1,1000,false,0,,2015-09-04T17:15:16.99Z,
17183,Part_Work_Step_Operation_Process_Step_Tools_Get (Part),Part_Work_Step_Operation_Process_Step_Tools_Get,Stored Procedure,Part,Engineering,Work Instructions,1,12,1000,false,0,,2015-09-04T17:15:18.967Z,
17143,Part_Work_Step_Operation_Process_Step_Update (Part),Part_Work_Step_Operation_Process_Step_Update,Stored Procedure,Part,Engineering,Work Instructions,4,1,1000,false,0,,2015-09-04T17:15:15.51Z,
17184,Part_Work_Step_Process_Step_BOMs_Picker_Get (Part),Part_Work_Step_Process_Step_BOMs_Picker_Get,Stored Procedure,Part,Engineering,Work Instructions,1,3,1000,false,0,,2015-09-04T17:15:19.24Z,
17144,Part_Work_Step_Process_Step_Defaults_Populate (Part),Part_Work_Step_Process_Step_Defaults_Populate,Stored Procedure,Part,Engineering,Work Instructions,1,0,1000,false,0,,2015-09-04T17:15:15.57Z,
18267,Part_Work_Step_Process_Step_List_Get (Part),Part_Work_Step_Process_Step_List_Get,Stored Procedure,Part,Engineering,Work Instructions,2,1,1000,false,0,,2015-09-04T17:31:13.473Z,
17185,Part_Work_Step_Process_Step_Tools_Picker_Get (Part),Part_Work_Step_Process_Step_Tools_Picker_Get,Stored Procedure,Part,Engineering,Work Instructions,2,5,1000,false,0,,2015-09-04T17:15:19.323Z,
17189,Part_Work_Step_Process_Steps_Get (Part),Part_Work_Step_Process_Steps_Get,Stored Procedure,Part,Engineering,Work Instructions,4,12,1000,false,0,,2015-09-04T17:15:19.92Z,
829,Part_Work_Step_Sort_Update (Part),Part_Work_Step_Sort_Update,Stored Procedure,Part,Engineering,Work Instructions,1,0,1000,false,0,,2014-02-20T17:40:21.127Z,2015-09-04T17:11:29.997Z
16528,Part_Work_Step_Tool_Add (Part),Part_Work_Step_Tool_Add,Stored Procedure,Part,Engineering,Work Instructions,7,1,1000,false,0,,2015-09-04T17:05:24.39Z,
18124,Part_Work_Step_Tool_Compare_Get (Part),Part_Work_Step_Tool_Compare_Get,Stored Procedure,Part,Engineering,Work Instructions,2,11,1000,false,0,,2015-09-04T17:29:04.213Z,
16529,Part_Work_Step_Tool_Delete (Part),Part_Work_Step_Tool_Delete,Stored Procedure,Part,Engineering,Work Instructions,2,1,1000,false,0,,2015-09-04T17:05:24.48Z,
16530,Part_Work_Step_Tool_Get (Part),Part_Work_Step_Tool_Get,Stored Procedure,Part,Engineering,Work Instructions,1,14,1000,false,0,,2015-09-04T17:05:24.567Z,
16933,Part_Work_Step_Tool_Program_Get (Part),Part_Work_Step_Tool_Program_Get,Stored Procedure,Part,Engineering,Work Instructions,1,4,1000,false,0,,2015-09-04T17:13:05.443Z,
16531,Part_Work_Step_Tool_Update (Part),Part_Work_Step_Tool_Update,Stored Procedure,Part,Engineering,Work Instructions,7,1,1000,false,0,,2015-09-04T17:05:24.877Z,
16532,Part_Work_Step_Tools_Get (Part),Part_Work_Step_Tools_Get,Stored Procedure,Part,Engineering,Work Instructions,1,13,1000,false,0,,2015-09-04T17:05:24.97Z,
18437,Part_Work_Step_Type_Default_Get (Part),Part_Work_Step_Type_Default_Get,Stored Procedure,Part,Engineering,Work Instructions,0,2,1000,false,0,,2015-09-04T17:32:31.297Z,
18436,Part_Work_Step_Types_Get (Part),Part_Work_Step_Types_Get,Stored Procedure,Part,Engineering,Work Instructions,0,2,1000,false,0,,2015-09-04T17:32:31.23Z,
16424,Part_Work_Step_Update (Part),Part_Work_Step_Update,Stored Procedure,Part,Engineering,Work Instructions,12,1,1000,false,0,,2015-09-04T17:02:51.54Z,2015-09-04T17:03:22.967Z
17137,Part_Work_Step_Validation_Add (Part),Part_Work_Step_Validation_Add,Stored Procedure,Part,Engineering,Work Instructions,4,1,1000,false,0,,2015-09-04T17:15:14.613Z,
17138,Part_Work_Step_Validation_Get (Part),Part_Work_Step_Validation_Get,Stored Procedure,Part,Engineering,Work Instructions,6,27,1000,false,0,,2015-09-04T17:15:14.68Z,
19312,Part_Work_Step_Validation_Schedule (Part),Part_Work_Step_Validation_Schedule,Stored Procedure,Part,Engineering,Work Instructions,3,2,1000,false,0,,2015-09-04T17:51:49.76Z,
19138,Part_Work_Steps_By_Tool_Program_Get (Part),Part_Work_Steps_By_Tool_Program_Get,Stored Procedure,Part,Engineering,Work Instructions,1,10,1000,false,0,,2015-09-04T17:42:22.027Z,
16968,Part_Work_Steps_Copy (Part),Part_Work_Steps_Copy,Stored Procedure,Part,Engineering,Work Instructions,3,0,1000,false,0,,2015-09-04T17:13:10.337Z,
17193,Part_Work_Steps_Delete (Part),Part_Work_Steps_Delete,Stored Procedure,Part,Engineering,Work Instructions,6,1,1000,false,0,,2015-09-04T17:15:20.833Z,
19915,Part_Work_Steps_Delete_Schedule (Part),Part_Work_Steps_Delete_Schedule,Stored Procedure,Part,Engineering,Work Instructions,5,1,1000,false,0,,2015-09-04T18:00:23.48Z,
16416,Part_Work_Steps_Get (Part),Part_Work_Steps_Get,Stored Procedure,Part,Engineering,Work Instructions,19,33,1000,false,0,,2015-09-04T17:02:49.14Z,2015-09-04T17:03:22.247Z
17190,Part_Work_Steps_Process_Steps_Get (Part),Part_Work_Steps_Process_Steps_Get,Stored Procedure,Part,Engineering,Work Instructions,2,6,1000,false,0,,2015-09-04T17:15:20.277Z,
21586,Part_xPCN_Picker_Get (Part),Part_xPCN_Picker_Get,Stored Procedure,Part,,,3,4,1000,false,0,,2015-09-04T18:11:51.653Z,
24018,Partial_Container_List_Get (Part),Partial_Container_List_Get,Stored Procedure,Part,Production Tracking,Control Panel,1,5,1000,true,1,,2015-10-23T10:09:22.96Z,2015-10-23T10:09:40.667Z
787,Parts_Active_Picker_Get (Part),Parts_Active_Picker_Get,Stored Procedure,Part,Engineering,Part List,3,7,1000,true,1,,2014-02-19T17:12:42.993Z,2020-03-17T14:12:18.577Z
22180,Parts_Active_Unused_Get (Part),Parts_Active_Unused_Get,Stored Procedure,Part,Engineering,Part List,6,11,1000,false,0,,2015-09-04T18:18:17.027Z,2016-04-14T14:43:44.19Z
230854,Parts_API_Get (Part),Parts_API_Get,Stored Procedure,Part,Engineering,Part List,6,9,1000,false,0,,2019-03-27T18:09:37.48Z,2024-07-29T17:15:24.303Z
19301,Parts_Associated_With_Invoices_By_Period_Get (Part),Parts_Associated_With_Invoices_By_Period_Get,Stored Procedure,Part,Engineering,Part List,3,3,1000,false,0,,2015-09-04T17:51:17.533Z,
17663,Parts_Attributes_Get_QR (Part),Parts_Attributes_Get_QR,Stored Procedure,Part,Engineering,Part List,1,11,1000,false,0,,2015-09-04T17:24:05.227Z,
4533,Parts_based_on_Material_Get (Part),Parts_based_on_Material_Get,Stored Procedure,Part,Engineering,Part List,6,7,1000,false,0,,2014-07-24T13:17:20.347Z,2015-09-04T17:52:46.563Z
21347,Parts_By_Location_Export_Get (Part),Parts_By_Location_Export_Get,Stored Procedure,Part,Inventory,Inventory Tracking,5,8,1000,false,0,,2015-09-04T18:11:04.577Z,2015-09-07T19:47:53.53Z
18850,Parts_By_Location_Get (Part),Parts_By_Location_Get,Stored Procedure,Part,Inventory,Inventory Tracking,12,21,1000,true,1,,2015-09-04T17:37:39.727Z,
17659,Parts_Customer_Requirements_CrossTabbed_Get (Part),Parts_Customer_Requirements_CrossTabbed_Get,Stored Procedure,Part,,,3,60,1000,false,0,,2015-09-04T17:24:02.72Z,
3364,Parts_Customer_Requirements_Get (Part),Parts_Customer_Requirements_Get,Stored Procedure,Part,,,6,15,1000,false,0,,2014-06-11T12:00:09.777Z,2015-09-04T17:24:02.597Z
14247,Parts_Customer_Requirements_VP_Cloud_Get (Part),Parts_Customer_Requirements_VP_Cloud_Get,Stored Procedure,Part,,,3,12,10000,false,0,,2015-06-22T18:31:54.847Z,2015-09-04T18:32:23.567Z
27388,Parts_Customer_Supplier_Picker_Get (Part),Parts_Customer_Supplier_Picker_Get,Stored Procedure,Part,,,4,10,1000,false,0,,2016-02-28T14:45:05.2Z,2020-01-29T15:33:00.013Z
